depto,area,factor,no_hogar,internet_residencial,telefono_celular,tiene_equipamiento,desc_equip
9,1,361,4785,2,2,NA,NA
9,1,361,4782,2,1,NA,NA
9,1,361,4788,2,1,NA,NA
9,1,361,4787,2,1,NA,NA
9,1,361,4784,2,1,NA,NA
9,1,361,4783,2,1,NA,NA
9,1,361,4786,2,1,NA,NA
9,1,361,4789,1,1,1,Computadora laptop
9,1,265,4821,1,1,1,Computadora laptop
9,1,265,4817,2,1,NA,NA
9,1,265,4816,2,1,1,Computadora laptop
9,1,265,4815,1,1,NA,NA
9,1,265,4822,2,1,NA,NA
9,1,265,4820,2,1,1,Computadora laptop
9,1,265,4819,2,1,NA,NA
9,1,265,4818,2,1,NA,NA
9,2,212,4845,2,1,NA,NA
9,2,212,4840,2,1,NA,NA
9,2,212,4842,2,2,NA,NA
9,2,212,4839,2,1,NA,NA
9,2,212,4843,2,1,NA,NA
9,2,212,4841,2,1,1,Computadora laptop
9,2,212,4844,1,1,1,Computadora laptop
9,2,212,4846,1,1,1,Computadora de escritorio
9,2,364,4870,2,1,NA,NA
9,2,364,4874,2,1,NA,NA
9,2,364,4876,1,1,NA,NA
9,2,364,4875,2,1,NA,NA
9,2,364,4871,2,1,NA,NA
9,2,364,4872,2,1,NA,NA
9,2,364,4873,2,1,NA,NA
9,2,364,4877,2,1,NA,NA
9,2,364,4869,2,1,1,Computadora laptop
9,2,275,4912,2,1,NA,NA
9,2,275,4914,2,1,NA,NA
9,2,275,4916,2,1,NA,NA
9,2,275,4908,2,2,NA,NA
9,2,275,4911,2,2,NA,NA
9,2,275,4909,2,1,NA,NA
9,2,275,4913,2,1,NA,NA
9,2,275,4915,2,1,NA,NA
9,2,275,4910,2,1,NA,NA
9,2,275,4917,2,1,NA,NA
9,1,1260,4928,1,1,1,Computadora de escritorio
9,1,1260,4929,2,1,NA,NA
9,1,1260,4927,2,1,NA,NA
9,1,1260,4926,1,1,1,Computadora laptop
9,2,326,4947,2,1,NA,NA
9,2,326,4945,2,1,NA,NA
9,2,326,4948,2,1,NA,NA
9,2,326,4943,2,1,NA,NA
9,2,326,4949,2,1,NA,NA
9,2,326,4944,2,1,NA,NA
9,2,326,4946,2,1,NA,NA
10,1,296,4966,2,2,NA,NA
10,1,296,4964,2,2,1,Computadora de escritorio y Computadora laptop
10,1,296,4963,2,1,NA,NA
10,1,296,4965,2,2,1,Computadora laptop
10,1,296,4962,2,1,NA,NA
10,1,296,4967,1,1,1,Computadora laptop
10,1,296,4968,1,2,1,Computadora de escritorio
10,1,104,5000,2,2,NA,NA
10,1,104,5003,2,2,NA,NA
10,1,104,4999,2,2,NA,NA
10,1,104,5008,2,1,NA,NA
10,1,104,5001,2,2,NA,NA
10,1,104,5004,2,1,NA,NA
10,1,104,5002,2,2,NA,NA
10,1,104,5007,2,1,NA,NA
10,1,104,5006,2,1,NA,NA
10,1,104,5005,2,1,NA,NA
10,1,168,5030,1,2,NA,NA
10,1,168,5027,2,1,NA,NA
10,1,168,5034,1,2,1,Computadora de escritorio y Computadora laptop
10,1,168,5031,1,2,NA,NA
10,1,168,5033,1,2,1,Computadora laptop
10,1,168,5026,2,1,NA,NA
10,1,168,5032,2,1,NA,NA
10,1,168,5029,2,2,NA,NA
10,1,168,5035,2,1,NA,NA
10,1,168,5028,2,1,NA,NA
10,2,243,5094,2,2,NA,NA
10,2,243,5091,2,2,NA,NA
10,2,243,5092,2,2,NA,NA
10,2,243,5095,2,2,NA,NA
10,2,243,5096,2,2,NA,NA
10,2,243,5093,2,2,NA,NA
10,2,243,5097,2,2,NA,NA
10,2,155,5100,2,2,NA,NA
10,2,155,5105,2,1,NA,NA
10,2,155,5098,2,1,NA,NA
10,2,155,5101,2,2,NA,NA
10,2,155,5102,2,2,NA,NA
10,2,155,5099,2,1,1,Computadora laptop
10,2,155,5106,2,1,NA,NA
10,2,155,5103,2,2,NA,NA
10,2,155,5104,2,2,NA,NA
10,1,159,5146,1,2,NA,NA
10,1,159,5142,2,2,NA,NA
10,1,159,5139,2,1,NA,NA
10,1,159,5138,2,2,NA,NA
10,1,159,5140,1,2,1,Computadora laptop
10,1,159,5143,2,2,NA,NA
10,1,159,5141,2,2,NA,NA
10,1,159,5145,2,2,NA,NA
10,1,159,5144,2,2,1,Computadora de escritorio
10,1,186,5167,2,2,NA,NA
10,1,186,5168,2,2,NA,NA
10,1,186,5163,2,2,NA,NA
10,1,186,5165,2,2,NA,NA
10,1,186,5164,1,2,NA,NA
10,1,186,5166,2,1,NA,NA
10,1,186,5169,2,2,NA,NA
10,1,374,5204,2,1,NA,NA
10,1,374,5203,1,1,NA,NA
10,1,374,5201,2,1,NA,NA
10,1,374,5202,1,1,NA,NA
10,2,347,5215,2,2,NA,NA
10,2,347,5218,2,2,NA,NA
10,2,347,5216,2,2,NA,NA
10,2,347,5213,2,2,NA,NA
10,2,347,5217,2,2,NA,NA
10,2,347,5214,2,1,NA,NA
10,1,188,5245,2,2,NA,NA
10,1,188,5244,1,1,1,Computadora laptop
10,1,188,5243,2,2,NA,NA
10,1,188,5248,1,2,1,Computadora laptop
10,1,188,5246,2,2,1,Computadora laptop
10,1,188,5249,2,1,NA,NA
10,1,188,5247,2,1,NA,NA
10,1,205,5283,2,1,NA,NA
10,1,205,5286,2,2,NA,NA
10,1,205,5288,2,1,NA,NA
10,1,205,5287,2,2,NA,NA
10,1,205,5285,2,2,NA,NA
10,1,205,5290,2,1,NA,NA
10,1,205,5284,2,1,NA,NA
10,1,205,5289,2,1,NA,NA
10,1,189,5310,1,2,1,Computadora laptop
10,1,189,5309,2,1,NA,NA
10,1,189,5314,2,2,NA,NA
10,1,189,5311,2,1,NA,NA
10,1,189,5312,1,1,1,Computadora laptop
10,1,189,5308,2,1,NA,NA
10,1,189,5307,2,1,NA,NA
10,1,189,5315,2,2,NA,NA
10,1,189,5313,1,1,NA,NA
10,2,200,5326,2,1,NA,NA
10,2,200,5324,2,1,NA,NA
10,2,200,5323,2,1,NA,NA
10,2,200,5331,2,1,NA,NA
10,2,200,5329,2,1,NA,NA
10,2,200,5330,2,1,1,Computadora de escritorio
10,2,200,5327,2,1,NA,NA
10,2,200,5328,2,1,NA,NA
10,2,200,5325,2,1,NA,NA
10,2,340,5380,2,2,NA,NA
10,2,340,5382,2,1,NA,NA
10,2,340,5383,2,1,NA,NA
10,2,340,5378,2,1,NA,NA
10,2,340,5379,2,1,NA,NA
10,2,340,5386,2,1,NA,NA
10,2,340,5384,2,2,NA,NA
10,2,340,5381,2,2,NA,NA
10,2,340,5385,2,1,NA,NA
10,1,308,5393,2,2,NA,NA
10,1,308,5394,2,1,NA,NA
10,1,308,5395,2,2,NA,NA
10,1,308,5387,2,1,NA,NA
10,1,308,5388,2,1,NA,NA
10,1,308,5389,2,2,NA,NA
10,1,308,5390,2,1,NA,NA
10,1,308,5392,1,2,1,Computadora laptop
10,1,308,5391,2,2,NA,NA
10,2,274,5438,2,2,NA,NA
10,2,274,5439,2,2,NA,NA
10,2,274,5446,2,2,NA,NA
10,2,274,5444,2,2,NA,NA
10,2,274,5445,2,2,NA,NA
10,2,274,5440,1,2,NA,NA
10,2,274,5443,2,2,NA,NA
10,2,274,5441,2,2,NA,NA
10,2,274,5442,2,2,NA,NA
10,2,274,5437,2,2,NA,NA
10,2,268,5459,2,2,NA,NA
10,2,268,5455,2,1,NA,NA
10,2,268,5460,2,2,NA,NA
10,2,268,5458,2,1,NA,NA
10,2,268,5461,1,2,NA,NA
10,2,268,5456,2,1,NA,NA
10,2,268,5457,2,2,NA,NA
10,2,268,5463,2,1,NA,NA
10,2,268,5462,2,2,NA,NA
10,1,85,5478,1,2,NA,NA
10,1,85,5475,1,1,NA,NA
10,1,85,5474,2,1,NA,NA
10,1,85,5481,1,1,NA,NA
10,1,85,5479,2,2,NA,NA
10,1,85,5477,2,2,NA,NA
10,1,85,5476,2,1,NA,NA
10,1,85,5480,2,2,NA,NA
11,1,181,5498,1,2,NA,NA
11,1,181,5499,2,1,1,Computadora laptop
11,1,181,5505,1,2,NA,NA
11,1,181,5506,2,1,NA,NA
11,1,181,5500,2,1,1,Computadora laptop
11,1,181,5504,2,2,1,Computadora laptop
11,1,181,5503,2,2,1,Computadora de escritorio y Computadora laptop
11,1,181,5501,2,2,NA,NA
11,1,181,5502,2,2,NA,NA
11,1,91,5520,2,2,NA,NA
11,1,91,5523,2,1,1,Computadora laptop
11,1,91,5525,2,2,1,Computadora de escritorio
11,1,91,5519,1,2,NA,NA
11,1,91,5527,2,1,1,Computadora laptop
11,1,91,5522,1,2,1,Computadora de escritorio
11,1,91,5521,2,2,NA,NA
11,1,91,5524,2,1,1,Computadora laptop
11,1,91,5526,2,1,1,Computadora de escritorio y Computadora laptop
11,1,348,5539,2,1,NA,NA
11,1,348,5543,2,1,NA,NA
11,1,348,5540,2,1,NA,NA
11,1,348,5542,1,1,NA,NA
11,1,348,5541,2,1,NA,NA
11,1,348,5537,2,1,NA,NA
11,1,348,5538,1,1,NA,NA
11,1,235,5568,2,2,NA,NA
11,1,235,5566,2,2,NA,NA
11,1,235,5571,2,2,NA,NA
11,1,235,5570,2,1,NA,NA
11,1,235,5567,2,2,NA,NA
11,1,235,5565,2,1,NA,NA
11,1,235,5569,1,2,1,Computadora laptop
11,2,285,5614,2,1,NA,NA
11,2,285,5608,2,2,NA,NA
11,2,285,5610,2,1,NA,NA
11,2,285,5613,2,1,NA,NA
11,2,285,5611,2,2,NA,NA
11,2,285,5612,2,2,NA,NA
11,2,285,5609,2,1,NA,NA
11,2,251,5652,2,1,NA,NA
11,2,251,5653,2,1,NA,NA
11,2,251,5655,2,1,NA,NA
11,2,251,5651,2,1,NA,NA
11,2,251,5649,2,1,NA,NA
11,2,251,5650,2,1,NA,NA
11,2,251,5654,1,1,NA,NA
11,1,247,5662,2,1,1,Computadora laptop
11,1,247,5660,2,1,NA,NA
11,1,247,5658,1,2,1,Computadora de escritorio y Computadora laptop
11,1,247,5659,2,1,1,Computadora laptop
11,1,247,5656,2,2,NA,NA
11,1,247,5657,2,2,NA,NA
11,1,247,5661,2,1,NA,NA
11,2,675,5705,2,2,NA,NA
11,2,675,5706,2,2,NA,NA
11,2,675,5709,2,2,NA,NA
11,2,675,5707,2,1,NA,NA
11,2,675,5704,2,2,NA,NA
11,2,675,5708,2,1,NA,NA
11,2,159,5739,2,2,NA,NA
11,2,159,5740,2,2,NA,NA
11,2,159,5738,2,2,NA,NA
11,2,159,5745,1,1,NA,NA
11,2,159,5744,2,1,NA,NA
11,2,159,5741,2,2,NA,NA
11,2,159,5746,1,2,NA,NA
11,2,159,5743,1,2,NA,NA
11,2,159,5747,2,1,NA,NA
11,2,159,5742,2,1,NA,NA
11,2,273,5777,2,2,NA,NA
11,2,273,5782,2,1,NA,NA
11,2,273,5780,2,2,NA,NA
11,2,273,5779,2,2,NA,NA
11,2,273,5778,2,2,NA,NA
11,2,273,5776,2,1,NA,NA
11,2,273,5781,2,1,NA,NA
11,2,273,5775,2,1,NA,NA
11,1,112,5800,2,1,NA,NA
11,1,112,5808,2,1,NA,NA
11,1,112,5804,2,1,NA,NA
11,1,112,5805,2,1,NA,NA
11,1,112,5801,1,1,NA,NA
11,1,112,5803,2,1,NA,NA
11,1,112,5802,2,1,NA,NA
11,1,112,5806,2,1,NA,NA
11,1,112,5799,2,1,1,Computadora laptop
11,1,112,5807,2,1,NA,NA
11,2,164,5830,2,2,NA,NA
11,2,164,5829,2,2,NA,NA
11,2,164,5833,2,1,NA,NA
11,2,164,5835,2,1,NA,NA
11,2,164,5831,2,1,NA,NA
11,2,164,5832,2,1,NA,NA
11,2,164,5834,2,1,NA,NA
11,2,164,5828,2,2,NA,NA
11,1,216,5870,2,1,NA,NA
11,1,216,5872,2,1,NA,NA
11,1,216,5868,2,1,NA,NA
11,1,216,5869,2,1,1,Computadora laptop
11,1,216,5871,2,1,NA,NA
11,1,216,5874,2,1,NA,NA
11,1,216,5875,2,1,NA,NA
11,1,216,5873,2,1,NA,NA
12,1,901,5912,2,1,NA,NA
12,1,901,5914,2,1,1,Computadora laptop
12,1,901,5908,2,2,NA,NA
12,1,901,5911,2,1,1,Computadora laptop
12,1,901,5909,2,1,NA,NA
12,1,901,5913,2,1,NA,NA
12,1,901,5910,2,1,NA,NA
12,2,872,5926,2,1,NA,NA
12,2,872,5930,1,1,1,Computadora laptop
12,2,872,5929,1,2,NA,NA
12,2,872,5931,2,2,1,Computadora laptop
12,2,872,5928,2,1,NA,NA
12,2,872,5927,2,1,NA,NA
12,2,417,5967,2,2,NA,NA
12,2,417,5969,2,2,NA,NA
12,2,417,5970,2,2,NA,NA
12,2,417,5968,2,2,NA,NA
12,2,417,5963,2,1,NA,NA
12,2,417,5966,2,1,NA,NA
12,2,417,5965,2,1,NA,NA
12,2,417,5971,2,2,1,Computadora laptop
12,2,417,5964,2,2,NA,NA
12,2,533,5993,2,2,NA,NA
12,2,533,5992,2,2,NA,NA
12,2,533,5998,2,1,NA,NA
12,2,533,5997,2,1,NA,NA
12,2,533,5991,2,2,NA,NA
12,2,533,5996,2,1,NA,NA
12,2,533,5995,2,2,NA,NA
12,2,533,5999,2,1,NA,NA
12,2,533,5994,2,2,NA,NA
12,2,216,6013,2,1,NA,NA
12,2,216,6018,2,1,NA,NA
12,2,216,6017,2,1,NA,NA
12,2,216,6011,2,1,NA,NA
12,2,216,6014,2,2,NA,NA
12,2,216,6012,2,2,NA,NA
12,2,216,6015,2,1,NA,NA
12,2,216,6010,2,2,NA,NA
12,2,216,6016,2,1,NA,NA
12,2,216,6019,2,1,NA,NA
12,2,521,6032,2,1,NA,NA
12,2,521,6039,2,1,NA,NA
12,2,521,6035,2,1,NA,NA
12,2,521,6037,2,1,NA,NA
12,2,521,6034,2,1,NA,NA
12,2,521,6033,2,1,NA,NA
12,2,521,6038,2,1,NA,NA
12,2,521,6036,2,1,NA,NA
12,2,980,6041,2,1,NA,NA
12,2,980,6045,1,1,NA,NA
12,2,980,6040,2,2,NA,NA
12,2,980,6044,2,2,NA,NA
12,2,980,6048,2,2,NA,NA
12,2,980,6042,2,2,NA,NA
12,2,980,6046,2,2,NA,NA
12,2,980,6047,2,2,NA,NA
12,2,980,6043,2,2,NA,NA
12,1,479,6068,2,1,NA,NA
12,1,479,6069,1,1,NA,NA
12,1,479,6066,2,1,NA,NA
12,1,479,6065,2,1,NA,NA
12,1,479,6067,1,1,NA,NA
12,1,479,6070,2,2,NA,NA
12,1,479,6071,1,1,1,Computadora de escritorio
12,1,479,6072,2,2,NA,NA
12,2,393,6079,2,1,1,Computadora laptop
12,2,393,6074,2,1,NA,NA
12,2,393,6078,2,1,NA,NA
12,2,393,6073,2,1,NA,NA
12,2,393,6080,2,1,NA,NA
12,2,393,6081,2,1,NA,NA
12,2,393,6082,2,1,NA,NA
12,2,393,6077,2,1,NA,NA
12,2,393,6076,2,1,NA,NA
12,2,393,6075,2,1,NA,NA
12,2,375,6105,2,1,NA,NA
12,2,375,6106,2,1,NA,NA
12,2,375,6113,2,1,NA,NA
12,2,375,6104,2,1,NA,NA
12,2,375,6107,2,1,NA,NA
12,2,375,6112,2,1,NA,NA
12,2,375,6110,2,1,NA,NA
12,2,375,6109,2,1,NA,NA
12,2,375,6108,2,1,NA,NA
12,2,375,6111,2,1,NA,NA
12,2,525,6148,2,1,NA,NA
12,2,525,6156,2,1,NA,NA
12,2,525,6152,2,1,NA,NA
12,2,525,6149,2,1,NA,NA
12,2,525,6154,2,1,NA,NA
12,2,525,6153,2,2,NA,NA
12,2,525,6150,2,1,NA,NA
12,2,525,6155,2,1,NA,NA
12,2,525,6151,2,2,NA,NA
12,2,701,6178,2,1,NA,NA
12,2,701,6177,2,1,NA,NA
12,2,701,6176,2,1,NA,NA
12,2,701,6173,2,1,NA,NA
12,2,701,6175,2,1,NA,NA
12,2,701,6174,2,1,NA,NA
12,1,1199,6214,1,1,NA,NA
12,1,1199,6212,2,1,NA,NA
12,1,1199,6211,2,1,1,Computadora de escritorio
12,1,1199,6213,1,1,NA,NA
12,1,1199,6210,2,1,NA,NA
12,1,403,6229,2,2,NA,NA
12,1,403,6227,2,1,NA,NA
12,1,403,6233,1,1,NA,NA
12,1,403,6231,2,1,NA,NA
12,1,403,6228,2,1,NA,NA
12,1,403,6232,2,1,NA,NA
12,1,403,6230,2,1,NA,NA
12,1,403,6226,2,1,NA,NA
12,2,637,6268,2,1,NA,NA
12,2,637,6271,2,1,1,Computadora laptop
12,2,637,6270,2,1,NA,NA
12,2,637,6265,2,1,NA,NA
12,2,637,6266,2,1,NA,NA
12,2,637,6267,2,1,NA,NA
12,2,637,6269,2,1,NA,NA
12,2,514,6302,2,1,NA,NA
12,2,514,6300,2,1,NA,NA
12,2,514,6301,2,1,1,Computadora laptop
12,2,514,6297,2,2,NA,NA
12,2,514,6298,2,1,NA,NA
12,2,514,6299,2,2,NA,NA
12,2,514,6296,1,2,NA,NA
12,2,514,6295,2,1,NA,NA
12,2,551,6310,2,1,NA,NA
12,2,551,6309,2,1,NA,NA
12,2,551,6303,2,1,NA,NA
12,2,551,6308,2,2,NA,NA
12,2,551,6306,2,1,NA,NA
12,2,551,6304,2,1,NA,NA
12,2,551,6305,2,1,NA,NA
12,2,551,6307,2,2,NA,NA
13,1,634,6319,1,2,NA,NA
13,1,634,6320,2,1,NA,NA
13,1,634,6321,1,1,NA,NA
13,1,634,6318,2,1,NA,NA
13,1,634,6324,1,1,NA,NA
13,1,634,6322,2,1,NA,NA
13,1,634,6323,2,1,NA,NA
13,1,634,6325,1,1,NA,NA
13,1,1427,6333,1,1,1,Computadora de escritorio
13,1,1427,6336,1,1,1,Computadora laptop
13,1,1427,6337,1,1,NA,NA
13,1,1427,6338,2,1,NA,NA
13,1,1427,6334,1,1,NA,NA
13,1,1427,6335,1,1,1,Computadora de escritorio
13,1,711,6352,1,1,NA,NA
13,1,711,6349,2,1,NA,NA
13,1,711,6353,2,1,NA,NA
13,1,711,6348,2,1,NA,NA
13,1,711,6351,2,1,NA,NA
13,1,711,6350,2,1,1,Computadora de escritorio
13,1,711,6347,2,1,NA,NA
13,1,1003,6356,2,1,NA,NA
13,1,1003,6355,2,1,NA,NA
13,1,1003,6357,1,1,1,Computadora laptop
13,1,1003,6358,1,1,1,Computadora de escritorio
13,1,1003,6354,2,1,NA,NA
13,2,1002,6367,2,2,NA,NA
13,2,1002,6369,2,1,NA,NA
13,2,1002,6371,2,2,NA,NA
13,2,1002,6372,2,2,NA,NA
13,2,1002,6370,2,1,NA,NA
13,2,1002,6368,2,2,NA,NA
13,2,563,6397,2,2,NA,NA
13,2,563,6398,2,2,NA,NA
13,2,563,6393,2,1,NA,NA
13,2,563,6394,2,1,NA,NA
13,2,563,6395,2,2,NA,NA
13,2,563,6396,1,2,1,Computadora laptop
13,2,563,6391,2,1,NA,NA
13,2,563,6392,2,1,NA,NA
13,2,810,6427,2,1,NA,NA
13,2,810,6422,2,1,NA,NA
13,2,810,6423,2,1,NA,NA
13,2,810,6426,2,1,NA,NA
13,2,810,6421,2,2,NA,NA
13,2,810,6424,1,1,NA,NA
13,2,810,6425,2,1,NA,NA
13,1,696,6459,2,1,NA,NA
13,1,696,6458,2,1,NA,NA
13,1,696,6455,1,1,1,Computadora laptop
13,1,696,6456,2,1,NA,NA
13,1,696,6460,2,1,NA,NA
13,1,696,6461,2,1,NA,NA
13,1,696,6457,2,1,NA,NA
13,1,696,6454,2,1,NA,NA
13,1,925,6463,1,1,1,Computadora laptop
13,1,925,6464,2,1,1,Computadora laptop
13,1,925,6462,2,1,NA,NA
13,1,925,6467,1,1,NA,NA
13,1,925,6466,1,1,1,Computadora laptop
13,1,925,6465,1,1,NA,NA
13,2,531,6490,2,1,NA,NA
13,2,531,6496,2,1,NA,NA
13,2,531,6493,2,1,NA,NA
13,2,531,6489,2,1,NA,NA
13,2,531,6494,2,2,NA,NA
13,2,531,6495,2,1,NA,NA
13,2,531,6491,2,1,NA,NA
13,2,531,6492,2,1,NA,NA
13,2,759,6548,2,2,NA,NA
13,2,759,6547,2,2,NA,NA
13,2,759,6551,2,2,NA,NA
13,2,759,6553,2,2,NA,NA
13,2,759,6552,2,2,NA,NA
13,2,759,6550,2,2,NA,NA
13,2,759,6549,2,2,NA,NA
13,2,755,6588,2,1,NA,NA
13,2,755,6589,2,1,NA,NA
13,2,755,6581,2,2,NA,NA
13,2,755,6585,2,2,NA,NA
13,2,755,6587,2,1,NA,NA
13,2,755,6586,2,2,NA,NA
13,2,755,6584,2,2,NA,NA
13,2,755,6583,2,2,NA,NA
13,2,755,6582,2,2,NA,NA
13,1,945,6618,2,1,NA,NA
13,1,945,6614,2,1,NA,NA
13,1,945,6617,2,1,NA,NA
13,1,945,6615,2,1,NA,NA
13,1,945,6616,2,1,NA,NA
13,1,945,6619,2,1,NA,NA
13,2,593,6623,2,1,NA,NA
13,2,593,6626,2,1,NA,NA
13,2,593,6625,2,1,NA,NA
13,2,593,6624,2,1,NA,NA
13,2,593,6621,2,1,NA,NA
13,2,593,6620,2,1,NA,NA
13,2,593,6622,2,1,NA,NA
13,2,408,6671,2,2,NA,NA
13,2,408,6667,2,2,NA,NA
13,2,408,6670,2,2,NA,NA
13,2,408,6668,2,2,NA,NA
13,2,408,6672,2,1,NA,NA
13,2,408,6669,2,2,NA,NA
13,2,408,6666,2,2,NA,NA
13,2,652,6691,2,2,NA,NA
13,2,652,6695,1,2,1,Computadora laptop
13,2,652,6694,2,2,NA,NA
13,2,652,6697,2,2,NA,NA
13,2,652,6693,2,1,NA,NA
13,2,652,6696,2,2,NA,NA
13,2,652,6692,2,2,NA,NA
13,2,703,6718,1,1,NA,NA
13,2,703,6719,1,1,1,Computadora laptop
13,2,703,6716,2,1,NA,NA
13,2,703,6715,1,1,NA,NA
13,2,703,6717,2,1,NA,NA
14,1,329,6751,2,1,NA,NA
14,1,329,6756,2,1,NA,NA
14,1,329,6755,2,1,NA,NA
14,1,329,6754,2,1,NA,NA
14,1,329,6750,2,1,NA,NA
14,1,329,6753,2,1,NA,NA
14,1,329,6752,2,1,NA,NA
14,1,602,6783,2,1,NA,NA
14,1,602,6782,2,1,NA,NA
14,1,602,6781,2,1,NA,NA
14,1,602,6779,2,1,NA,NA
14,1,602,6780,2,1,NA,NA
14,1,602,6778,2,1,NA,NA
14,1,602,6777,2,2,NA,NA
14,1,884,6790,1,1,1,Computadora de escritorio y Computadora laptop
14,1,884,6787,2,1,NA,NA
14,1,884,6784,2,1,NA,NA
14,1,884,6785,2,1,NA,NA
14,1,884,6786,2,1,NA,NA
14,1,884,6788,2,2,NA,NA
14,1,884,6789,2,1,NA,NA
14,2,598,6820,2,1,NA,NA
14,2,598,6814,2,1,NA,NA
14,2,598,6815,2,1,NA,NA
14,2,598,6819,2,1,NA,NA
14,2,598,6818,2,1,NA,NA
14,2,598,6817,2,1,NA,NA
14,2,598,6816,2,1,NA,NA
14,1,378,6867,2,1,NA,NA
14,1,378,6869,1,1,1,Computadora laptop
14,1,378,6865,2,1,NA,NA
14,1,378,6868,2,2,NA,NA
14,1,378,6866,2,1,NA,NA
14,1,378,6871,2,1,NA,NA
14,1,378,6870,2,1,NA,NA
14,1,378,6864,2,1,1,Computadora laptop
14,1,378,6863,2,1,NA,NA
14,1,200,6881,2,1,1,Computadora laptop
14,1,200,6880,2,1,NA,NA
14,1,200,6884,2,1,NA,NA
14,1,200,6879,2,1,NA,NA
14,1,200,6882,2,1,NA,NA
14,1,200,6883,1,1,1,Computadora laptop
14,2,661,6900,2,2,NA,NA
14,2,661,6901,2,1,NA,NA
14,2,661,6902,2,1,NA,NA
14,2,661,6899,2,1,NA,NA
14,2,661,6903,2,1,NA,NA
14,2,661,6904,1,1,1,Computadora laptop
14,2,372,6948,2,2,NA,NA
14,2,372,6943,2,2,NA,NA
14,2,372,6944,2,1,NA,NA
14,2,372,6945,2,1,NA,NA
14,2,372,6942,2,1,NA,NA
14,2,372,6941,2,1,NA,NA
14,2,372,6940,1,1,1,Computadora laptop
14,2,372,6946,2,1,NA,NA
14,2,372,6947,2,2,NA,NA
14,2,470,6976,2,1,NA,NA
14,2,470,6974,2,1,NA,NA
14,2,470,6979,1,1,NA,NA
14,2,470,6978,2,1,NA,NA
14,2,470,6975,2,1,NA,NA
14,2,470,6981,2,1,NA,NA
14,2,470,6977,2,1,NA,NA
14,2,470,6980,2,2,NA,NA
14,2,281,7018,2,1,NA,NA
14,2,281,7020,2,1,NA,NA
14,2,281,7014,2,1,NA,NA
14,2,281,7019,2,1,NA,NA
14,2,281,7021,2,1,NA,NA
14,2,281,7016,2,1,NA,NA
14,2,281,7022,2,1,NA,NA
14,2,281,7017,2,1,NA,NA
14,2,281,7013,2,1,NA,NA
14,2,281,7015,2,1,NA,NA
14,1,766,7030,1,1,1,Computadora laptop
14,1,766,7023,2,1,NA,NA
14,1,766,7025,1,1,NA,NA
14,1,766,7029,2,1,NA,NA
14,1,766,7024,2,1,NA,NA
14,1,766,7027,2,2,NA,NA
14,1,766,7028,2,1,NA,NA
14,1,766,7026,2,1,NA,NA
14,2,380,7060,2,1,NA,NA
14,2,380,7058,2,1,NA,NA
14,2,380,7056,2,1,NA,NA
14,2,380,7059,2,1,NA,NA
14,2,380,7057,2,1,NA,NA
14,2,380,7054,2,2,NA,NA
14,2,380,7055,2,1,NA,NA
14,2,866,7110,2,1,NA,NA
14,2,866,7114,2,1,NA,NA
14,2,866,7112,2,1,NA,NA
14,2,866,7111,2,1,NA,NA
14,2,866,7113,2,1,NA,NA
14,2,866,7116,2,1,NA,NA
14,2,866,7117,2,1,NA,NA
14,2,866,7115,2,1,NA,NA
14,2,488,7159,2,2,NA,NA
14,2,488,7158,2,2,NA,NA
14,2,488,7155,2,2,NA,NA
14,2,488,7160,2,2,NA,NA
14,2,488,7157,2,2,NA,NA
14,2,488,7161,2,2,NA,NA
14,2,488,7156,2,2,NA,NA
14,2,488,7154,2,2,NA,NA
15,1,163,7197,1,1,NA,NA
15,1,163,7196,1,1,1,Computadora laptop
15,1,163,7194,2,1,NA,NA
15,1,163,7199,2,1,1,Computadora de escritorio
15,1,163,7193,2,1,1,Computadora laptop
15,1,163,7198,1,1,NA,NA
15,1,163,7195,1,1,1,Computadora de escritorio y Computadora laptop
15,1,163,7200,1,1,NA,NA
15,1,169,7224,2,1,1,Computadora laptop
15,1,169,7221,2,1,NA,NA
15,1,169,7223,2,1,NA,NA
15,1,169,7220,2,1,NA,NA
15,1,169,7219,2,1,NA,NA
15,1,169,7218,1,1,NA,NA
15,1,169,7215,2,1,NA,NA
15,1,169,7216,2,1,NA,NA
15,1,169,7222,2,1,NA,NA
15,1,169,7217,2,1,NA,NA
15,1,166,7259,2,1,NA,NA
15,1,166,7260,2,1,NA,NA
15,1,166,7255,2,1,NA,NA
15,1,166,7257,2,1,NA,NA
15,1,166,7256,2,1,NA,NA
15,1,166,7254,2,1,NA,NA
15,1,166,7252,2,1,NA,NA
15,1,166,7253,2,1,NA,NA
15,1,166,7251,2,1,NA,NA
15,1,166,7258,2,1,NA,NA
15,2,180,7311,2,1,NA,NA
15,2,180,7312,2,1,NA,NA
15,2,180,7307,2,2,NA,NA
15,2,180,7308,2,1,NA,NA
15,2,180,7313,2,1,NA,NA
15,2,180,7309,2,2,NA,NA
15,2,180,7310,2,1,NA,NA
15,2,180,7314,2,1,NA,NA
15,1,143,7321,2,1,1,Computadora laptop
15,1,143,7324,2,1,NA,NA
15,1,143,7317,2,1,NA,NA
15,1,143,7319,2,1,1,Computadora de escritorio y Computadora laptop
15,1,143,7323,1,1,NA,NA
15,1,143,7315,2,1,1,Computadora de escritorio
15,1,143,7320,2,1,NA,NA
15,1,143,7318,1,1,1,Computadora laptop
15,1,143,7316,2,1,NA,NA
